subject_id,window_start,window_stop,activity_name,f_00,f_01,f_02,f_03,f_04,f_05,f_06,f_07,f_08,f_09,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,kmeans_cluster,risk_score,strain_band,dbscan_cluster,is_anomaly,anomaly_score,pca_1,pca_2,tsne_1,tsne_2,review_note
subject101,6800,7000,sitting,1.6384430600000002,0.475427725890641,1.7060267241188545,7.843765100000001,0.9519235511573343,7.90131694030976,5.33711625,1.2709426352673978,5.486356263327647,0.04556009293,0.2707632204984497,0.27456956066265303,0.065744050075,0.2059250776772826,0.21616525561860994,0.033479615889999995,0.13571668206940155,0.1397852011912168,0.319336691,0.11618741589036577,0.3398167709665171,9.78073195,0.09131328753088173,9.781158192884444,-0.35988248600000006,0.31082550828084154,0.47552907411385864,0.008501055489499998,0.04064262495683561,0.04152217368849511,-0.0082947317435,0.025999091139681747,0.027290205473504674,-0.0132459422755,0.022419330133489943,0.026039995207378368,-1.2109490500000002,0.07924369681935277,1.213539107396832,0.808887005,0.09488808778679743,0.8144335062248514,-10.041246899999999,0.09277391059662193,10.04167547300982,2,1.6510087603196542,low_strain,0,False,0.4729602067829362,-4.7137407594182745,0.8313997275951519,-37.0174446105957,4.470089912414551,Typical motion signature for its cluster.
subject101,6900,7100,sitting,1.9004824999999999,0.07812768852813962,1.9020877131512628,8.319683,0.1142102199586359,8.320466885627994,4.7349916499999996,0.14714153479142963,4.737277335857644,-0.0012978955349999992,0.04439698404429786,0.044415951245576304,-0.0005764501850000003,0.0259025555963876,0.0259089691273068,-0.0104849864375,0.024027949849776152,0.02621597441595328,0.35785646400000004,0.08120135463671714,0.36695355131327073,9.786576250000001,0.08610871873066911,9.786955063169827,-0.42348038000000005,0.12140332781570363,0.4405387613475931,-0.0009546015105000003,0.02639143688725353,0.026408695632645987,-0.00702780870295,0.024430649740772074,0.025421383556398863,-0.0118401992755,0.019250941226572053,0.022600642844673297,-1.19610615,0.07409857411365957,1.1983991491792292,0.818092455,0.07162096046429407,0.821221545568402,-10.040763250000001,0.08762260940497892,10.041145570313653,2,1.538798967848438,low_strain,0,False,0.4641884456986935,-5.196011671272517,0.5407777783291755,-37.01715596516927,4.467652320861816,Typical motion signature for its cluster.
subject101,7000,7200,sitting,1.79259676,0.3880239473097793,1.834111699883178,8.11124145,0.6578420389412625,8.137874047218752,5.005414399999999,0.9009492814324456,5.085851248654545,-0.03997488269499999,0.2163443302542077,0.22000650099399496,-0.040617722684999996,0.16771219184551664,0.1725606522059503,-0.046157858572499995,0.14599251749400327,0.15311552198335662,0.458005949,0.19626977068149237,0.4982883424311231,9.780348400000001,0.19299568037507983,9.78225240719263,-0.211197391,0.44947437084994535,0.49662012445747816,-0.012264160280499998,0.08003581025814482,0.08096999784527324,-0.007359799432950001,0.03534397827198971,0.03610212525301151,-0.008860652160000001,0.03913363264086654,0.04012421164796646,-1.20361952,0.08479580710654036,1.206602783780926,0.8454201799999999,0.12003816078434226,0.8538995495933465,-10.0338676,0.08614037582481279,10.034237349130077,2,1.6456004463327423,low_strain,0,False,0.47523859283872844,-4.7275372364858494,0.7308652443216989,-37.016867319742836,4.465214729309082,Typical motion signature for its cluster.
subject101,7100,7300,sitting,1.334330005,0.502029840739318,1.425647404948378,7.27867995,0.9073795803744414,7.335020076142429,6.17676285,1.240568459949461,6.300111856861075,-0.04672535496,0.23256353551247305,0.2372109964698081,-0.04508941309899999,0.18077345672313092,0.18631182954724576,-0.05514744605,0.14904829910979517,0.1589233660396124,0.605970245,0.20752839782438204,0.6405216418895735,9.7216576,0.2108812202905702,9.723944538134152,0.477421824,0.6834288959398539,0.833670590723371,-0.0161488278155,0.08707825153812891,0.08856300881718235,-0.009750790405000001,0.04127493711888668,0.0424110639773431,-0.011582567450000001,0.04519869539183284,0.046659167736442644,-1.221397365,0.10199633090230145,1.2256487158833378,0.8888295030000001,0.14491389229351612,0.9005653344332568,-10.03567305,0.0899823619171974,10.036076444106657,2,1.6959086722450691,low_strain,0,False,0.4734097616828095,-4.710619260272751,1.0563433041599475,-37.016578674316406,4.462777137756348,Typical motion signature for its cluster.
subject101,7200,7400,sitting,0.9923246850000002,0.17758434161464173,1.0080895192625776,6.4860527,0.28765026498633717,6.492428074466748,7.206930750000001,0.33167866001890667,7.214559000299845,-0.00413079666,0.09337075188515018,0.09346208209024953,-0.0007902008339999999,0.07446363862213501,0.07446783127099897,-0.015458917360000001,0.043680913478840636,0.04633573489531887,0.63923467,0.1277291755178945,0.6518709271078823,9.6815725,0.11180114209948847,9.682218008707045,0.9952728,0.14629491966425218,1.0059672708092495,-0.00530223193,0.04605825643886682,0.046362448701809625,-0.00965363871,0.03387515536196121,0.035223839812550534,-0.01680346214,0.030135337948379623,0.034503549573246264,-1.24628886,0.11497859085690866,1.2515813992367977,0.937935183,0.13342873984798145,0.9473782962083646,-10.032182050000001,0.09961254195279579,10.032676579201409,2,1.5940807806069515,low_strain,0,False,0.4562593996856496,-5.269145486321436,1.1377995629235762,-35.93978373209635,3.684817632039388,Typical motion signature for its cluster.
subject101,7300,7500,sitting,1.154634145,0.3608096445189263,1.2096956676692512,7.013719000000001,0.9447981127209135,7.07706843860945,6.5338605,1.0823603342153434,6.622902454856406,0.031907117755,0.12366042125684645,0.12771046922179935,-0.0006174295450000006,0.050244455357716884,0.050248248859404473,-0.009572168195000001,0.0718650933809388,0.07249977965900603,0.693800545,0.15275302259532536,0.7104172591894886,9.690818850000001,0.11315439340643164,9.691479448477539,0.9135622550000001,0.1806816453940742,0.9312582084164386,0.0020444377450000006,0.0417624605964476,0.04181247231105833,-0.007539295429999999,0.03480515365675533,0.03561235314678276,-0.0138649144021,0.031585100608444674,0.03449426665147605,2.8726275599999997,4.8307061248859515,5.6202945441926975,1.249345954,1.3636301949558447,1.8494195363333559,-7.81812423,2.7594516666230064,8.290816604903378,2,2.0184229987445135,low_strain,0,False,0.45308682903383146,-4.282559188590526,0.4198822666606496,-34.862988789876304,2.9068581263224287,Typical motion signature for its cluster.
subject101,7400,7600,sitting,1.225951745,0.32593691171476724,1.2685395348536463,7.9615455,0.6847354971503595,7.99093670664635,5.43753465,0.7360323508622956,5.487123717528747,0.031102557769499994,0.12286994177808039,0.12674538134525434,0.0018529451050000002,0.04997670800868001,0.0500110462692694,-0.01164205858915,0.07145776728992292,0.07239993117575444,0.7945066850000001,0.13075599887215797,0.8051943887973544,9.6972922,0.11317096042784117,9.697952550846235,0.83366467,0.16684424860968716,0.8501963216224473,0.0020352892634999996,0.04030747789695492,0.040358830220902434,-0.007486256885,0.03412991972023434,0.0349413145467919,-0.0122974219171,0.030938925141094562,0.03329329774434225,7.721896875,2.6043078736264054,8.14923989392675,2.0954444039999998,1.4384379504270735,2.5416512324636034,-5.17444448,1.7123496642308806,5.450414392428715,2,1.924286666836818,low_strain,0,False,0.43199546176464076,-4.225698885157075,-0.7174989937704517,-33.78619384765625,2.1288986206054688,Typical motion signature for its cluster.
subject101,7500,7700,sitting,1.10762089,0.0786194532933669,1.1104076073228875,8.215422100000001,0.0690099012359096,8.215711937965997,5.16972755,0.11340895676487595,5.170971333579746,-2.893770890000022e-05,0.02102814665173201,0.02102816656291614,0.009123407239999999,0.022773482638686376,0.02453299963643733,-0.007573289264150001,0.01616064028256999,0.017847156765746008,0.804906415,0.08489439941081375,0.8093709878414689,9.6972104,0.08468338856493639,9.697580152706498,0.79881089,0.12513060696447492,0.8085521051743604,-0.001009957855,0.027124144779731813,0.02714294097736516,-0.008474829500000001,0.024696871153137442,0.026110499417068653,-0.012713113304999999,0.01818007142358162,0.022184189119106808,8.43830045,0.0703827436045051,8.438593971454457,2.6486919,0.05608775080523376,2.6492856805025764,-4.7520267,0.08398710522520705,4.752768834201491,2,1.6955813468704253,low_strain,0,False,0.4203418788512633,-4.739448990462584,-1.0829937775890066,-33.7349739074707,2.0298144817352295,Typical motion signature for its cluster.
subject101,7600,7800,sitting,1.112725075,0.08322177738073956,1.1158328534167494,8.2129648,0.07234291152531805,8.213283405732874,5.1540327,0.10371250012274316,5.155076076582285,-0.0005479268778999999,0.020493638447697447,0.020500961945442178,0.006857358345,0.021070666340592195,0.022158437298426665,-0.007235419600000002,0.017509438764416834,0.01894549399284503,0.797307285,0.08325654506279836,0.8016424134299938,9.693953350000001,0.07458487763801387,9.694240272241478,0.7868738999999999,0.11768943340202635,0.7956263804297216,0.0022104283164999998,0.02425928314717583,0.024359778573649526,-0.008331462153,0.024085688881499156,0.02548595045320546,-0.01380848283,0.016469325207468626,0.02149215835731177,8.43581515,0.0707283132909127,8.436111648103676,2.6523350499999996,0.055163151532499476,2.6529086284200405,-4.7545835499999995,0.08531232431423669,4.755348875383436,2,1.6933178633759958,low_strain,0,False,0.4251717498170931,-4.745996397431709,-1.0931805455725054,-33.683753967285156,1.9307303428649902,Typical motion signature for its cluster.
subject101,7700,7900,sitting,1.1179651999999998,0.07901983044192135,1.1207543540018525,8.21494565,0.07828147216664681,8.215318619587343,5.1467922,0.09484004648965542,5.147665935586632,0.0006835319750000001,0.021249348613517054,0.021260339424845183,0.007465168720000002,0.021003996367914373,0.022291177793948586,-0.0052611274549999995,0.016457469990598245,0.01727795649343974,0.7883150800000002,0.0789866053530192,0.792262298219851,9.69792465,0.0733157166361859,9.698201777205066,0.785149225,0.11363323218999086,0.7933295765166234,0.0036560373850000006,0.025847527170247936,0.02610481316112458,-0.008903906392500001,0.023845508320896897,0.02545364052799453,-0.01374293719,0.01614725916653066,0.021203827512960804,8.4305904,0.06984024408491135,8.430879678436051,2.6604861499999997,0.05631910826422503,2.661082185182844,-4.74909195,0.08795815239474675,4.7499064186705295,2,1.6925662510702042,low_strain,0,False,0.42030264285734126,-4.74570345930988,-1.0945950099021664,-33.683213551839195,1.9324402809143066,Typical motion signature for its cluster.
subject101,7800,8000,sitting,1.13667666,0.08036721165322584,1.1395142465531838,8.216268499999998,0.08122891089230488,8.216670018934495,5.1414872,0.10569530558714516,5.142573492463379,-0.0020117516755000005,0.022030802286883942,0.022122463565517465,0.0092516370915,0.02078260691072292,0.02274883598952805,-0.004118957474,0.015693966782174974,0.016225486249497486,0.7991766100000001,0.07298028825489729,0.8025019479383585,9.70670335,0.07536112901408468,9.706995890833966,0.7522110599999999,0.10764679680838814,0.7598745367818492,0.0037791817149999997,0.02411169241926265,0.024406063299027114,-0.007662772797499999,0.021828081588389177,0.02313402759520012,-0.013171541135,0.016972521229485955,0.021483853768734056,8.42375675,0.06710097791342168,8.424023998328085,2.6662608,0.05333910964161289,2.6667942766988983,-4.75363575,0.08823110886437671,4.7544544978629775,2,1.6924974924037448,low_strain,0,False,0.4208499188880885,-4.744903380963838,-1.1011942048497538,-33.68267313639323,1.934150218963623,Typical motion signature for its cluster.
subject101,7900,8100,sitting,1.13958214,0.08081237481073304,1.1424439127281174,8.2165941,0.07514810933210497,8.216937741183816,5.1380655,0.11679819677867463,5.139392853349606,-0.0007226060400000004,0.021551951840724042,0.021564062410267988,0.006801457041500001,0.019917106530006754,0.021046399939538534,-0.004030810039,0.016440731231940005,0.01692764227562098,0.804649905,0.0719803213479627,0.8078630058851964,9.7067175,0.07696902061056785,9.707022656558498,0.756956705,0.10725303858170161,0.7645172774564778,0.0028517166100000004,0.022921968212823163,0.023098677762448335,-0.004678733928,0.02133008153217899,0.02183719142514489,-0.013067055157,0.016424922700589647,0.02098871163736415,8.42575555,0.06825290514474457,8.42603198708719,2.6664016000000004,0.05091570875908536,2.666887680777164,-4.7491785,0.09507292199017553,4.750130028257963,2,1.6928486427334837,low_strain,0,False,0.4197128325153639,-4.749486341624048,-1.1036446143580698,-33.682132720947266,1.9358601570129395,Typical motion signature for its cluster.
subject101,8000,8200,sitting,1.1376793649999999,0.08004313579421896,1.1404916664029487,8.2224817,0.0725288827441179,8.222801575233772,5.158222949999999,0.10981277808068378,5.159391712996455,0.0019655046749999998,0.021649996533773922,0.02173903306359024,0.0076338248350000006,0.02069127114183875,0.022054568304017013,-0.00377246643,0.017235649520797654,0.017643670745319674,0.7923442,0.07644646187345756,0.7960234875973258,9.69801875,0.07977978819185667,9.698346894700947,0.773218465,0.11638255998760628,0.7819281903641951,0.0029795655610000004,0.022580793280522145,0.022776523793370473,-0.0036955832199999992,0.022604114329197844,0.022904220570527888,-0.014756937813,0.01572224886727526,0.021562845894299004,8.4339157,0.07050243755013011,8.434210373734283,2.6701736499999997,0.05541048749268951,2.6707485174157637,-4.7523978,0.09706446018064491,4.753388934105329,2,1.6948659570120543,low_strain,0,False,0.4160859970372051,-4.7472944274610445,-1.0953336427606513,-33.682844161987305,1.93510240316391,Typical motion signature for its cluster.
subject101,8100,8300,sitting,1.1436378500000002,0.08011284977278925,1.1464404043173548,8.224783,0.07357504490654425,8.225112077310678,5.16619425,0.10008534230564185,5.1671636421229685,0.0016829369849999999,0.0227594509694762,0.022821588142096335,0.007791102649999999,0.02193892406077166,0.02328127293442398,-0.004251547795,0.01671058835317444,0.01724295281448101,0.79416487,0.07423923853558238,0.7976272972262547,9.70043985,0.07993549305206984,9.700769194580268,0.7701459199999999,0.12147848421742675,0.7796677242392492,0.004057122816000001,0.021486291962766267,0.021865977861814045,-0.00530863919,0.022459993587897596,0.02307884230237741,-0.013885145501,0.01641311927638659,0.021498552276021602,8.43367095,0.0739487928947965,8.433995145649806,2.67076215,0.05481048191612166,2.6713245124470557,-4.754526050000001,0.08675300460443719,4.755317449333588,2,1.695400454686761,low_strain,0,False,0.41903147944644575,-4.7465631726738495,-1.0949115312067825,-33.683555603027344,1.9343446493148804,Typical motion signature for its cluster.
subject101,8200,8400,sitting,1.1169570050000002,0.08901211187127836,1.1204981513051928,8.2232745,0.07856734095506862,8.223649818019672,5.16503005,0.10370874793139438,5.16607113015302,0.0017774048190000002,0.023907284108662642,0.023973264303029693,0.006336914484999999,0.02237675481756654,0.023256733247721834,-0.006227486210000001,0.015989252198141207,0.01715918909364611,0.79294325,0.07826601350252547,0.7967964398703975,9.704044249999999,0.08416826841178036,9.704409260916684,0.77359689,0.11606838729834193,0.7822557246500086,0.00019686801499999989,0.030601506236290096,0.03060213948313143,-0.005849258315,0.025308779812729013,0.025975914968385545,-0.0121701950915,0.018206191818039934,0.02189929380323564,8.43490915,0.07568299538719053,8.435248679472615,2.66545105,0.0536560827902811,2.6659910493410326,-4.756024350000001,0.08168658704204444,4.7567257978882385,2,1.6957060049054757,low_strain,0,False,0.41788237890096824,-4.73631317302445,-1.0890974211408015,-33.56075795491537,1.8701366980870564,Typical motion signature for its cluster.
subject101,8300,8500,sitting,1.0113807655,0.2340276441135736,1.0381040367095755,8.028698050000001,0.333479708173822,8.035620765929506,5.4392902,0.33195320423963376,5.449410134099011,-0.009849822761,0.08957537827270699,0.09011530059385955,0.006901968039999999,0.08823249995142497,0.08850204071377897,-0.004698270840000001,0.03997034130593745,0.04024552065757286,0.775166085,0.17906298541169186,0.7955790420057425,9.69661855,0.2465377757979444,9.699752171014449,0.7527768859999999,0.4548073335788064,0.8795014217003407,0.004458570289999999,0.10714841948002347,0.10724114250649303,-0.007527718509999999,0.04727660188939107,0.047872159259571445,-0.013621280251500001,0.049851021482817,0.051678463779123565,8.46106685,0.2240586702106783,8.464032994256668,2.673918485,0.34060838251406816,2.6955248347332184,-4.67361307,0.6191247765276034,4.714443192677708,2,1.7781906553041344,low_strain,0,False,0.4110341845206205,-4.323211407470166,-0.8882531037448541,-33.43796030680338,1.8059287468592327,Typical motion signature for its cluster.
subject101,8400,8600,sitting,0.6261434674999999,0.49485597495342093,0.7980840042501944,8.1465304,0.8315263587835565,8.188857896158414,5.25261635,0.6976120665865646,5.298739578025561,0.008531623974999996,0.23260671676550396,0.23276312700270665,-0.009838563415000001,0.11916474149509257,0.1195702009100228,-0.029314520380499996,0.14430826046638656,0.14725561158737965,0.65482505,0.2064099353550296,0.6865864166445256,9.732442400000002,0.2530769781395376,9.735732279915158,0.369853393,0.589164975162378,0.6956341712938618,0.010536939455,0.11012688188686856,0.11062982060548882,-0.0046709241850000005,0.048112087862780296,0.048338292597669495,-0.015660377555,0.05131824320822211,0.053654538588486456,8.625717400000001,0.28623210893999995,8.630465195159006,2.812452835,0.3706421072955794,2.8367704385092645,-4.18790652,0.7371138317500014,4.252281484240628,2,1.8113417560502258,low_strain,0,False,0.4198016111581338,-4.076626946539825,-1.0362845353101329,-33.315162658691406,1.7417207956314087,Typical motion signature for its cluster.
subject101,8500,8700,sitting,-1.6516855375,3.5283056574021274,3.8957676941576636,7.463608024999998,2.3760932938873705,7.832704774986794,4.0042141765,2.084737845403199,4.51440616862727,0.0029850467349999965,0.6194602747578988,0.6194674668674228,-0.015646539004999994,0.5490828612895226,0.5493057461420953,-0.07439593833599999,0.5673266021638875,0.5721837372415576,0.6957267682299999,0.3692452565757479,0.7876406512715364,9.14192435,1.7095763609171066,9.300399569638365,-1.261896793,2.9265322601992234,3.1870008763993867,-0.0014069020950000022,0.5382595920488688,0.5382614307249959,0.005919101480000001,0.0864799995609162,0.08668232857039897,-0.014347447689999999,0.08336489479077809,0.08459051329017211,8.95511265,0.31278996087227207,8.960573649817992,2.465390515,0.8634008984141549,2.6122043378790902,-3.5738171999999997,0.4804826226130972,3.605971842603461,2,2.341756788352626,low_strain,0,False,0.4058492082760285,-1.8280569627128933,-0.28590209567804803,-27.68715000152588,-0.8690943121910095,Typical motion signature for its cluster.
subject101,8600,8800,sitting,-2.1121279445,3.275694827136713,3.897596830672461,7.160000275,2.148621375658671,7.475438298450294,4.4807803265,2.2563149770987203,5.016806714457857,-0.008423140165,0.5826664853812792,0.582727365477898,-0.0056236185005,0.5438243306852946,0.5438534064712179,-0.049775958535499994,0.5521596547824141,0.5543987106925508,0.82614764323,0.3422081019786815,0.8942182694814141,9.096888349999999,1.6929514116680306,9.2530785220182,-0.87217804,3.1144106134316156,3.23423066625028,-0.0029515598849999976,0.5376243355677627,0.5376324375448649,0.004195677745000001,0.08619510312580043,0.08629715820701897,-0.011989788755000001,0.08288259245843217,0.08374532325461573,9.1470461,0.22553663545151595,9.149826180286487,1.5340068350000002,0.8513731165877495,1.7544267307229036,-3.64749255,0.5099372598261452,3.6829659123136747,2,2.317953722941105,low_strain,0,False,0.41332587760928197,-1.910400018116302,-0.17973640962766874,-22.05913734436035,-3.4799094200134277,Typical motion signature for its cluster.
subject101,8700,8900,sitting,-0.592958685,0.0661882467639518,0.5966413379297608,7.868379950000001,0.1002557752725373,7.869018633733021,5.745442999999999,0.10698658831834951,5.74643901876014,0.006631338885000001,0.04972732390868727,0.050167533311168626,0.0006771351494999989,0.03197192198065605,0.03197909171861899,-0.0063844047615,0.016845292462229277,0.018014563616604827,0.8073700450000001,0.09095308346715342,0.8124769861082128,9.68752915,0.08231052741768523,9.687878821239636,0.76055328,0.13008601424611949,0.7715981226138384,0.00467536467,0.032524110261601125,0.032858435493892155,-0.0017065999234999996,0.025628558533704854,0.025685316735723274,-0.011005369384999998,0.02201420574176005,0.024611855065005492,9.1499955,0.054794915719891424,9.150159568707478,1.0708441,0.07442369539938205,1.0734272089628203,-3.93516725,0.09552407001870002,3.9363264769865696,2,1.6192309009596308,low_strain,0,False,0.4034589694069954,-4.824765798646976,-1.2554865542836535,-19.2029447555542,2.4011106491088867,Typical motion signature for its cluster.
subject101,8800,9000,sitting,-0.9658121514999999,1.585580108421537,1.8565714077856292,7.8510067,0.6436548892116878,7.877347130846209,5.49167345,0.8563969676053258,5.558047593135426,-0.026427319125,0.44977694222493947,0.45055266168712305,-0.014201531935000001,0.19786927158013246,0.19837825522207073,-0.08448893547149999,0.4906329416706481,0.49785446032902114,0.8218735849999999,0.10468398408463817,0.8285136850074264,9.701262999999999,0.08439965744598743,9.701630125775049,0.6827485419999999,0.15628198943646396,0.7004067616930499,0.008492258990000001,0.031544453212513424,0.03266758318623654,-0.0021415552734999994,0.02430318964645037,0.024397362275065473,-0.0103043004602,0.021989334737622844,0.024283933993019015,9.1463627,0.05666598562374086,9.146538234429352,1.0676570849999998,0.07349130500690387,1.070183452994072,-3.9373077,0.09669880954649858,3.938494964354658,2,1.8062072332940053,low_strain,0,False,0.4141081409008824,-4.086861692129203,-1.2978865905428565,-16.346752166748047,8.282130718231201,Typical motion signature for its cluster.
subject101,8900,9100,sitting,-4.570217306500001,3.5797279005609846,5.805285356525282,5.891786645000001,2.076435877099182,6.24697813521906,4.7397814,0.9769191684372048,4.839410995301598,-0.03472664656,0.505469175188738,0.5066606626207389,-0.007099649264999996,0.20502842406480715,0.2051513092675365,-0.0931167650002,0.5066663365423892,0.5151519275994103,0.92627668,0.13588085950809115,0.9361902028394016,9.71801195,0.08625851437798772,9.71839476413906,0.4818814035,0.20557767319048886,0.5239006267924722,0.008960396575,0.032459366005576744,0.03367341901656651,-0.0010763949849999996,0.02541568608727614,0.02543846940070678,-0.0133496785752,0.022955969984021333,0.026555422722458068,9.147952049999999,0.057540332561582475,9.148133011657105,1.07161344,0.0700761566646345,1.0739022453284657,-3.9348079,0.10044028695493656,3.936089615487178,2,1.9706193592827592,low_strain,0,False,0.423549954988565,-3.559944608509692,-1.6884909643463508,-13.490559577941895,14.163150787353516,Typical motion signature for its cluster.
subject101,9000,9200,sitting,-7.820873650000001,0.11215692586361978,7.821677813952931,4.011233294999999,0.4620693718143933,4.037759360249878,4.18458945,0.20079481033183477,4.189404184476296,-0.005062543355000004,0.23442301275127847,0.23447767111733117,0.014082134443,0.0556674545589322,0.057421006674748455,-0.012500882330199995,0.13290358297041518,0.1334902034810328,1.06842092,0.10465577353033897,1.0735343931271508,9.71908975,0.08268747488850714,9.719441485345673,0.3479617365,0.11056872005671413,0.3651065761159,0.0031798454399999997,0.027488623098305694,0.027671931932248494,-0.0010660332149999997,0.02442703866744616,0.024450289259564866,-0.0136055222615,0.02342368142169174,0.02708835704418189,9.15257055,0.051929820086319474,9.152717868422554,1.079152935,0.0663891197436807,1.0811931244414454,-3.9317197499999996,0.10172547080961336,3.9330355025033144,2,1.7229070808749194,low_strain,0,False,0.40732522185932624,-4.159381845065878,-2.264048774635176,-12.828592777252197,14.048374652862549,Typical motion signature for its cluster.
subject101,9100,9300,sitting,-7.84141905,0.05833098497880434,7.841636004145531,4.06843365,0.08244513450882046,4.0692689226268275,4.11404185,0.11086422276856271,4.1155353502845164,0.0077085382150000005,0.03524622099255985,0.03607932449019081,0.005929146834500001,0.022040370018289002,0.022823949980845862,-0.0063094172,0.017610336759433746,0.01870648834453755,1.1155271450000002,0.08592686947203404,1.1188316397604756,9.71414585,0.0837391189724224,9.714506772611696,0.36335158,0.10923485326219648,0.3794161618272342,0.0009156635850000003,0.025333727009650336,0.02535026950547828,-0.00394259285,0.024324142424993228,0.024641589703024977,-0.012298901623290002,0.020677401938217366,0.024058635290763287,9.154628350000001,0.05229964256835326,9.15477774057003,1.0842735,0.06575817069315416,1.0862656948533171,-3.9326950999999997,0.09687194388464598,3.9338880160823084,2,1.686383546143128,low_strain,0,False,0.40252962609749765,-4.347186495971046,-2.281541833204044,-12.1666259765625,13.933598518371582,Typical motion signature for its cluster.
subject101,9200,9400,sitting,-7.84540565,0.05723889728652623,7.845614450405685,4.08454955,0.07869345687093371,4.0853075387979665,4.08833395,0.1001221826365042,4.089559748698935,0.003869439415,0.025823435669791322,0.02611172899633814,0.0041044991665,0.02069404799453147,0.021097168905039633,-0.0079852061295,0.015961305826625055,0.017847319143828276,1.10217869,0.0803599608006618,1.1051043335314543,9.7059202,0.08221385959167722,9.706268389421188,0.3377743055,0.11458999737092553,0.3566824203033786,0.0013169631045,0.022460489295496048,0.02249906600754144,-0.003571803089,0.02470047328674171,0.024957386840284996,-0.012514308876790002,0.018673803694905223,0.02247929872348248,9.156501149999999,0.0543360529407272,9.156662367729876,1.0813023949999998,0.06376889757341721,1.0831811213875844,-3.918958,0.09868201388804346,3.9202002430525154,2,1.6822314066038704,low_strain,0,False,0.40254186336862513,-4.36289312802662,-2.2977043252813862,-12.159293492635092,13.929431597391764,Typical motion signature for its cluster.
subject101,9300,9500,sitting,-7.85090265,0.057087784625763,7.851110203973097,4.085009,0.0800460419820993,4.085793178676327,4.0713155,0.10087580895710332,4.072565018434083,0.002651400265,0.02813262204939616,0.02825728838263525,0.002981844765,0.02046987451822543,0.020685916972531162,-0.006687866504499999,0.01614853941526712,0.017478640783208762,1.105656455,0.07857413002584232,1.1084448973189804,9.71293905,0.08466450817548939,9.713308039383879,0.319422022,0.10691841282397067,0.3368411719777817,0.0024624201445000004,0.02369548376215648,0.02382308677922869,-0.0016984958544999998,0.023904947918260283,0.02396521277064926,-0.012408378414999999,0.019722115138145698,0.02330085149543067,9.155993599999999,0.05629327237814482,9.15616665071994,1.08104698,0.06296171414137007,1.0828789177072107,-3.9104719,0.09813157895596097,3.9117029907034095,2,1.6811229315729277,low_strain,0,False,0.40132852867499597,-4.357670204997237,-2.3064841704200614,-12.151961008707682,13.925264676411947,Typical motion signature for its cluster.
subject101,9400,9600,sitting,-7.861025999999999,0.05524591992174627,7.8612201269487425,4.071229600000001,0.08056172521638301,4.072026602011092,4.0490796499999995,0.10510222770891921,4.050443493040422,-0.00010864907500000048,0.029932376904460198,0.029932574091984816,0.0047356180075,0.020599886979607702,0.021137204675301065,-0.0072772866450000005,0.016784373022668532,0.0182940995590813,1.101470715,0.0847280407405587,1.1047246611216504,9.7233149,0.08456677798633457,9.723682645196778,0.292788592,0.114449144194887,0.3143624758336855,0.003648189319999999,0.024917369984550287,0.025183022301970222,-0.003842202764999999,0.023367288407174547,0.02368106183412069,-0.011276639183300002,0.018851666391308853,0.02196697332359514,9.1517704,0.059678647587223375,9.151964980008064,1.0808306300000001,0.07201459066989896,1.0832271008498402,-3.9273005,0.09525055194459507,3.9284554070201687,2,1.6808401127836017,low_strain,0,False,0.40254186336862513,-4.34904961334174,-2.314513162860182,-12.144628524780273,13.921097755432129,Typical motion signature for its cluster.
subject101,9500,9700,sitting,-7.870829,0.05675965842039575,7.871033655503259,4.08049155,0.0814016190692636,4.08130340861942,4.036777799999999,0.1054987527516795,4.038156137818968,-0.0007101935313999999,0.025715853460063887,0.025725658281791786,0.0040808503185,0.021583396474397554,0.021965799386615508,-0.005785492322650001,0.016925299725297743,0.01788680217944521,1.1151719199999999,0.08619590192783877,1.1184981648020886,9.7235253,0.07971968169097268,9.723852090986833,0.2471518009,0.1110919031910343,0.27097125980944803,0.00290225583,0.022428591085150155,0.022615587256749406,-0.005131789933999999,0.022499427370837988,0.023077250701552757,-0.0096841803533,0.018052991921959666,0.02048643127656895,9.155843850000002,0.06282012359648378,9.156059358343605,1.0820116149999999,0.07243148657977948,1.0844332414874902,-3.9355624000000002,0.10156233279242852,3.936872656276299,2,1.6801091539774076,low_strain,0,False,0.4027684828672465,-4.351925056139578,-2.3275890348190402,-12.013335545857748,13.797595977783203,Typical motion signature for its cluster.
